Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 

0000001  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    36    9396    9397   35.50000   35.83333   36.50000    62    9552   61.00000   61.00000   62.00000
0000002  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    36    9396    9397   35.50000   36.16667   36.50000    62    9552   61.00000   61.00000   62.00000
0000003  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    37    9397    9398   36.50000   36.50000   37.50000    62    9553   61.00000   61.00000   62.00000
0000004  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    37    9397    9398   36.50000   36.83333   37.50000    62    9553   61.00000   61.00000   62.00000
0000005  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    37    9397    9398   36.50000   37.16667   37.50000    62    9553   61.00000   61.00000   62.00000
0000006  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    38    9398    9399   37.50000   37.50000   38.50000    62    9554   61.00000   61.00000   62.00000
0000007  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    38    9398    9399   37.50000   37.83333   38.50000    62    9554   61.00000   61.00000   62.00000
0000008  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    38    9398    9399   37.50000   38.16667   38.50000    62    9554   61.00000   61.00000   62.00000
0000009  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    39    9399    9400   38.50000   38.50000   39.50000    62    9555   61.00000   61.00000   62.00000
0000010  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    39    9399    9400   38.50000   38.83333   39.50000    62    9555   61.00000   61.00000   62.00000
0000011  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    39    9399    9400   38.50000   39.16667   39.50000    62    9555   61.00000   61.00000   62.00000
0000012  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    40    9400    9401   39.50000   39.50000   40.50000    62    9556   61.00000   61.00000   62.00000
0000013  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    40    9400    9401   39.50000   39.83333   40.50000    62    9556   61.00000   61.00000   62.00000
0000014  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    40    9400    9401   39.50000   40.16667   40.50000    62    9556   61.00000   61.00000   62.00000
0000015  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    41    9401    9402   40.50000   40.50000   41.50000    62    9557   61.00000   61.00000   62.00000
0000016  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    41    9401    9402   40.50000   40.83333   41.50000    62    9557   61.00000   61.00000   62.00000
0000017  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    41    9401    9402   40.50000   41.16667   41.50000    62    9557   61.00000   61.00000   62.00000
0000018  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    42    9402    9403   41.50000   41.50000   42.50000    62    9558   61.00000   61.00000   62.00000
0000019  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    42    9402    9403   41.50000   41.83333   42.50000    62    9558   61.00000   61.00000   62.00000
0000020  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    42    9402    9403   41.50000   42.16667   42.50000    62    9558   61.00000   61.00000   62.00000
